Customer ID,Recency,Frequency,Monetary,Recency Score,Frequency Score,Monetary Score,RFM Score,Customer Status
CUST_04860,128,7,96.19,2,3,3,23,At Risk
CUST_04861,46,6,108.88999999999999,4,2,4,42,Potential Loyalists
CUST_04862,220,12,182.65000000000003,1,5,5,15,Cannot Lose
CUST_04863,135,8,154.27,2,4,5,24,Cannot Lose
CUST_04864,124,9,144.48000000000002,2,4,5,24,Cannot Lose
CUST_04865,119,8,101.5,2,4,3,24,Cannot Lose
CUST_04866,18,5,64.36,5,2,2,52,Potential Loyalists
CUST_04867,76,4,68.31,3,1,2,31,Need Attention
CUST_04868,27,8,130.33,4,4,4,44,Loyal Customers
CUST_04869,114,9,124.66000000000001,2,4,4,24,Cannot Lose
CUST_04870,13,6,92.1,5,2,3,52,Potential Loyalists
CUST_04871,120,6,79.69999999999999,2,2,2,22,Hibernating
CUST_04872,281,5,89.71000000000001,1,2,3,12,Hibernating
CUST_04873,52,3,35.95,4,1,1,41,Newcomers
CUST_04874,158,9,102.98,2,5,3,25,Cannot Lose
CUST_04875,580,3,28.369999999999997,1,1,1,11,Hibernating
CUST_04876,81,6,79.12,3,2,2,32,Need Attention
CUST_04877,43,10,203.01,4,5,5,45,Loyal Customers
CUST_04878,92,5,83.78,3,2,2,32,Need Attention
CUST_04879,14,8,112.9,5,4,4,54,Champions
CUST_04880,63,10,116.52000000000001,3,5,4,35,Loyal Customers
CUST_04881,269,5,78.91,1,2,2,12,Hibernating
CUST_04882,47,14,196.16000000000003,4,5,5,45,Loyal Customers
CUST_04883,69,9,129.91,3,5,4,35,Loyal Customers
CUST_04884,349,3,43.16,1,1,1,11,Hibernating
CUST_04885,74,14,176.82,3,5,5,35,Loyal Customers
CUST_04886,461,1,8.54,1,1,1,11,Hibernating
CUST_04887,71,7,89.9,3,3,3,33,Need Attention
CUST_04888,81,7,90.75999999999999,3,3,3,33,Need Attention
CUST_04889,22,15,218.56,5,5,5,55,Champions
CUST_04890,182,4,56.03,1,1,1,11,Hibernating
CUST_04891,325,6,94.42000000000002,1,2,3,12,Hibernating
CUST_04892,195,5,78.30000000000001,1,2,2,12,Hibernating
CUST_04893,16,5,73.92,5,2,2,52,Potential Loyalists
CUST_04894,120,7,115.16,2,3,4,23,At Risk
CUST_04895,38,9,124.25000000000001,4,5,4,45,Loyal Customers
CUST_04896,131,4,70.0,2,1,2,21,Hibernating
CUST_04897,82,6,94.10999999999999,3,2,3,32,Need Attention
CUST_04898,1,4,68.09,5,1,2,51,Newcomers
CUST_04899,97,9,138.64000000000001,3,5,5,35,Loyal Customers
CUST_04900,80,9,153.86,3,5,5,35,Loyal Customers
CUST_04901,70,6,106.48,3,2,4,32,Need Attention
CUST_04902,155,8,138.73000000000002,2,4,5,24,Cannot Lose
CUST_04903,34,10,123.08000000000001,4,5,4,45,Loyal Customers
CUST_04904,199,4,50.36,1,1,1,11,Hibernating
CUST_04905,84,3,71.05,3,1,2,31,Need Attention
CUST_04906,76,5,85.89999999999999,3,2,3,32,Need Attention
CUST_04907,86,4,52.43,3,1,1,31,Need Attention
CUST_04908,8,4,71.71,5,1,2,51,Newcomers
CUST_04909,92,7,97.7,3,3,3,33,Need Attention
CUST_04910,172,7,95.89,2,3,3,23,At Risk
CUST_04911,80,9,123.29,3,5,4,35,Loyal Customers
CUST_04912,122,9,123.36,2,5,4,25,Cannot Lose
CUST_04913,37,10,168.16999999999996,4,5,5,45,Loyal Customers
CUST_04914,58,6,92.24000000000001,3,2,3,32,Need Attention
CUST_04915,62,7,93.60000000000001,3,3,3,33,Need Attention
CUST_04916,45,7,109.57000000000002,4,3,4,43,Potential Loyalists
CUST_04917,127,4,43.39,2,1,1,21,Hibernating
CUST_04918,7,9,146.49,5,5,5,55,Champions
CUST_04919,41,5,82.35000000000001,4,2,2,42,Potential Loyalists
CUST_04920,26,3,51.6,4,1,1,41,Newcomers
CUST_04921,9,8,130.0,5,4,4,54,Champions
CUST_04922,99,3,55.78,3,1,1,31,Need Attention
CUST_04923,76,4,56.949999999999996,3,1,1,31,Need Attention
CUST_04924,232,5,99.18,1,2,3,12,Hibernating
CUST_04925,178,8,143.89,1,4,5,14,Cannot Lose
CUST_04926,168,6,102.14,2,2,3,22,Hibernating
CUST_04927,13,4,59.26,5,1,1,51,Newcomers
CUST_04928,121,4,34.25,2,1,1,21,Hibernating
CUST_04929,19,8,101.72,5,4,3,54,Champions
CUST_04930,21,11,189.49000000000004,5,5,5,55,Champions
CUST_04931,98,6,115.75,3,2,4,32,Need Attention
CUST_04932,63,7,116.04,3,3,4,33,Need Attention
CUST_04933,9,8,113.28,5,4,4,54,Champions
CUST_04934,182,5,77.43,1,2,2,12,Hibernating
CUST_04935,43,7,116.12,4,3,4,43,Potential Loyalists
CUST_04936,240,6,73.5,1,2,2,12,Hibernating
CUST_04937,8,7,100.93,5,3,3,53,Potential Loyalists
CUST_04938,19,6,95.19,5,2,3,52,Potential Loyalists
CUST_04939,66,8,115.81,3,4,4,34,Loyal Customers
CUST_04940,20,7,116.53,5,3,4,53,Potential Loyalists
CUST_04941,135,8,105.13,2,4,3,24,Cannot Lose
CUST_04942,202,6,111.44999999999999,1,2,4,12,Hibernating
CUST_04943,99,7,99.08000000000001,3,3,3,33,Need Attention
CUST_04944,284,7,98.99,1,3,3,13,At Risk
CUST_04945,329,6,85.77999999999999,1,2,3,12,Hibernating
CUST_04946,117,4,49.620000000000005,2,1,1,21,Hibernating
CUST_04947,221,4,63.730000000000004,1,1,1,11,Hibernating
CUST_04948,209,6,72.94,1,2,2,12,Hibernating
CUST_04949,460,6,101.25,1,2,3,12,Hibernating
CUST_04950,316,6,83.23,1,2,2,12,Hibernating
CUST_04951,20,9,137.66,5,5,5,55,Champions
CUST_04952,312,3,25.18,1,1,1,11,Hibernating
CUST_04953,126,7,100.63,2,3,3,23,At Risk
CUST_04954,59,7,136.55,3,3,5,33,Need Attention
CUST_04955,3,12,185.16000000000003,5,5,5,55,Champions
CUST_04956,275,7,136.38,1,3,5,13,At Risk
CUST_04957,47,9,146.81,4,5,5,45,Loyal Customers
CUST_04958,76,9,127.85000000000001,3,5,4,35,Loyal Customers
CUST_04959,2,6,99.86,5,2,3,52,Potential Loyalists
CUST_04960,111,5,106.91,2,2,4,22,Hibernating
CUST_04961,98,5,84.18,3,2,2,32,Need Attention
CUST_04962,210,6,84.38999999999999,1,2,2,12,Hibernating
CUST_04963,150,8,110.88,2,4,4,24,Cannot Lose
CUST_04964,40,7,95.43,4,3,3,43,Potential Loyalists
CUST_04965,271,6,83.55000000000001,1,2,2,12,Hibernating
CUST_04966,91,3,47.48,3,1,1,31,Need Attention
CUST_04967,42,9,88.97,4,5,3,45,Loyal Customers
CUST_04968,19,9,147.68,5,5,5,55,Champions
CUST_04969,489,2,35.18,1,1,1,11,Hibernating
CUST_04970,31,5,68.95,4,2,2,42,Potential Loyalists
CUST_04971,2,5,72.7,5,2,2,52,Potential Loyalists
CUST_04972,72,7,83.48,3,3,2,33,Need Attention
CUST_04973,15,7,107.35,5,3,4,53,Potential Loyalists
CUST_04974,63,6,78.2,3,2,2,32,Need Attention
CUST_04975,138,5,89.22,2,2,3,22,Hibernating
CUST_04976,247,3,57.3,1,1,1,11,Hibernating
CUST_04977,37,6,98.21,4,2,3,42,Potential Loyalists
CUST_04978,38,7,100.0,4,3,3,43,Potential Loyalists
CUST_04979,130,8,131.57,2,4,4,24,Cannot Lose
CUST_04980,61,7,110.24000000000001,3,3,4,33,Need Attention
CUST_04981,82,8,130.93,3,4,4,34,Loyal Customers
CUST_04982,83,7,96.61,3,3,3,33,Need Attention
CUST_04983,67,8,140.81,3,4,5,34,Loyal Customers
CUST_04984,13,11,160.64000000000001,5,5,5,55,Champions
CUST_04985,131,7,96.03,2,3,3,23,At Risk
CUST_04986,6,11,174.27,5,5,5,55,Champions
CUST_04987,34,5,71.28,4,2,2,42,Potential Loyalists
CUST_04988,235,5,49.64,1,2,1,12,Hibernating
CUST_04989,154,5,47.49000000000001,2,2,1,22,Hibernating
CUST_04990,113,9,112.18999999999998,2,5,4,25,Cannot Lose
CUST_04991,47,9,208.76,4,5,5,45,Loyal Customers
CUST_04992,75,6,78.5,3,2,2,32,Need Attention
CUST_04993,294,6,110.27,1,2,4,12,Hibernating
CUST_04994,10,4,64.97,5,1,2,51,Newcomers
CUST_04995,134,9,158.75,2,5,5,25,Cannot Lose
CUST_04996,2,8,107.60000000000001,5,4,4,54,Champions
CUST_04997,13,5,84.92000000000002,5,2,2,52,Potential Loyalists
CUST_04998,202,6,87.03999999999999,1,2,3,12,Hibernating
CUST_04999,52,6,94.11,4,2,3,42,Potential Loyalists
CUST_05000,58,6,103.67999999999999,3,2,3,32,Need Attention
CUST_05001,79,10,132.12,3,5,4,35,Loyal Customers
CUST_05002,30,8,107.75999999999999,4,4,4,44,Loyal Customers
CUST_05003,13,9,164.68,5,5,5,55,Champions
CUST_05004,85,8,110.28,3,4,4,34,Loyal Customers
CUST_05005,83,9,121.28,3,5,4,35,Loyal Customers
CUST_05006,188,5,75.1,1,2,2,12,Hibernating
CUST_05007,182,6,92.71,1,2,3,12,Hibernating
CUST_05008,75,6,90.97,3,2,3,32,Need Attention
CUST_05009,43,5,41.93000000000001,4,2,1,42,Potential Loyalists
CUST_05010,232,6,95.72999999999999,1,2,3,12,Hibernating
CUST_05011,85,4,39.96,3,1,1,31,Need Attention
CUST_05012,22,7,108.42999999999999,5,3,4,53,Potential Loyalists
CUST_05013,144,3,55.89,2,1,1,21,Hibernating
CUST_05014,322,3,58.39,1,1,1,11,Hibernating
CUST_05015,106,6,109.05,2,2,4,22,Hibernating
CUST_05016,55,13,212.96999999999997,4,5,5,45,Loyal Customers
CUST_05017,63,7,83.66999999999999,3,3,2,33,Need Attention
CUST_05018,19,6,89.3,5,2,3,52,Potential Loyalists
CUST_05019,69,4,59.260000000000005,3,1,1,31,Need Attention
CUST_05020,107,8,107.58,2,4,4,24,Cannot Lose
CUST_05021,19,3,29.77,5,1,1,51,Newcomers
CUST_05022,155,9,141.14000000000001,2,5,5,25,Cannot Lose
CUST_05023,38,15,225.81000000000003,4,5,5,45,Loyal Customers
CUST_05024,382,5,56.53,1,2,1,12,Hibernating
CUST_05025,88,10,121.68,3,5,4,35,Loyal Customers
CUST_05026,17,7,82.13000000000001,5,3,2,53,Potential Loyalists
CUST_05027,177,8,99.0,1,4,3,14,Cannot Lose
CUST_05028,177,7,107.43,1,3,4,13,At Risk
CUST_05029,243,8,122.03,1,4,4,14,Cannot Lose
CUST_05030,105,12,209.79,2,5,5,25,Cannot Lose
CUST_05031,22,6,81.20000000000002,5,2,2,52,Potential Loyalists
CUST_05032,95,6,79.88,3,2,2,32,Need Attention
CUST_05033,153,8,131.62,2,4,4,24,Cannot Lose
CUST_05034,44,10,117.39999999999999,4,5,4,45,Loyal Customers
CUST_05035,228,3,27.120000000000005,1,1,1,11,Hibernating
CUST_05036,18,12,194.08999999999997,5,5,5,55,Champions
CUST_05037,48,6,104.99999999999999,4,2,3,42,Potential Loyalists
CUST_05038,76,9,131.0,3,5,4,35,Loyal Customers
CUST_05039,243,7,99.53999999999999,1,3,3,13,At Risk
CUST_05040,114,9,98.28,2,5,3,25,Cannot Lose
CUST_05041,3,11,151.95,5,5,5,55,Champions
CUST_05042,186,7,106.9,1,3,4,13,At Risk
CUST_05043,2,12,169.42,5,5,5,55,Champions
CUST_05044,75,1,17.12,3,1,1,31,Need Attention
CUST_05045,24,10,131.54999999999998,5,5,4,55,Champions
CUST_05046,12,9,133.52,5,5,5,55,Champions
CUST_05047,167,8,132.2,2,4,4,24,Cannot Lose
CUST_05048,312,2,22.23,1,1,1,11,Hibernating
CUST_05049,91,5,60.17,3,2,1,32,Need Attention
CUST_05050,42,5,73.67,4,2,2,42,Potential Loyalists
CUST_05051,39,7,94.23,4,3,3,43,Potential Loyalists
CUST_05052,31,8,113.39000000000001,4,4,4,44,Loyal Customers
CUST_05053,0,7,98.66,5,3,3,53,Potential Loyalists
CUST_05054,121,6,68.91,2,3,2,23,At Risk
CUST_05055,323,4,52.31,1,1,1,11,Hibernating
CUST_05056,240,5,65.58,1,2,2,12,Hibernating
CUST_05057,11,4,69.25,5,1,2,51,Newcomers
CUST_05058,163,7,99.77000000000001,2,3,3,23,At Risk
CUST_05059,312,3,42.58,1,1,1,11,Hibernating
CUST_05060,278,7,117.93,1,3,4,13,At Risk
CUST_05061,53,4,50.75,4,1,1,41,Newcomers
CUST_05062,149,3,56.57,2,1,1,21,Hibernating
CUST_05063,58,10,143.3,3,5,5,35,Loyal Customers
CUST_05064,66,9,138.86,3,5,5,35,Loyal Customers
CUST_05065,56,7,116.13,4,3,4,43,Potential Loyalists
CUST_05066,11,4,67.67999999999999,5,1,2,51,Newcomers
CUST_05067,5,6,85.44,5,3,2,53,Potential Loyalists
CUST_05068,121,5,77.69999999999999,2,2,2,22,Hibernating
CUST_05069,353,3,51.62,1,1,1,11,Hibernating
CUST_05070,534,4,70.46,1,1,2,11,Hibernating
CUST_05071,68,6,76.03999999999999,3,3,2,33,Need Attention
CUST_05072,60,4,55.36,3,1,1,31,Need Attention
CUST_05073,246,4,42.47,1,1,1,11,Hibernating
CUST_05074,414,3,60.46,1,1,1,11,Hibernating
CUST_05075,166,5,76.99,2,2,2,22,Hibernating
CUST_05076,144,11,163.90000000000003,2,5,5,25,Cannot Lose
CUST_05077,26,8,118.05,4,4,4,44,Loyal Customers
CUST_05078,137,3,33.54,2,1,1,21,Hibernating
CUST_05079,270,11,153.24,1,5,5,15,Cannot Lose
CUST_05080,66,9,117.02999999999999,3,5,4,35,Loyal Customers
CUST_05081,136,10,133.32999999999998,2,5,5,25,Cannot Lose
CUST_05082,335,5,81.55,1,2,2,12,Hibernating
CUST_05083,32,8,101.85,4,4,3,44,Loyal Customers
CUST_05084,193,6,83.75999999999999,1,3,2,13,At Risk
CUST_05085,86,4,87.11999999999999,3,1,3,31,Need Attention
CUST_05086,97,7,102.16,3,3,3,33,Need Attention
CUST_05087,117,5,59.42,2,2,1,22,Hibernating
CUST_05088,97,5,80.72,3,2,2,32,Need Attention
CUST_05089,240,7,112.22,1,3,4,13,At Risk
CUST_05090,19,8,135.26,5,4,5,54,Champions
CUST_05091,34,7,91.01,4,3,3,43,Potential Loyalists
CUST_05092,110,7,83.85000000000001,2,3,2,23,At Risk
CUST_05093,15,6,82.33,5,3,2,53,Potential Loyalists
CUST_05094,119,6,108.07000000000001,2,3,4,23,At Risk
CUST_05095,120,5,83.42999999999999,2,2,2,22,Hibernating
CUST_05096,7,9,148.07000000000002,5,5,5,55,Champions
CUST_05097,206,7,108.87,1,3,4,13,At Risk
CUST_05098,0,4,56.309999999999995,5,1,1,51,Newcomers
CUST_05099,8,6,97.28,5,3,3,53,Potential Loyalists
CUST_05100,430,2,28.65,1,1,1,11,Hibernating
CUST_05101,150,6,95.79999999999998,2,3,3,23,At Risk
CUST_05102,76,12,146.89000000000001,3,5,5,35,Loyal Customers
CUST_05103,110,10,145.8,2,5,5,25,Cannot Lose
CUST_05104,46,8,99.38,4,4,3,44,Loyal Customers
CUST_05105,104,5,73.41,2,2,2,22,Hibernating
CUST_05106,142,7,108.07,2,3,4,23,At Risk
CUST_05107,96,5,65.02000000000001,3,2,2,32,Need Attention
CUST_05108,41,9,100.99000000000001,4,5,3,45,Loyal Customers
CUST_05109,64,3,38.87,3,1,1,31,Need Attention
CUST_05110,149,5,81.14,2,2,2,22,Hibernating
CUST_05111,44,9,156.37999999999997,4,5,5,45,Loyal Customers
CUST_05112,187,3,40.4,1,1,1,11,Hibernating
CUST_05113,252,5,101.89,1,2,3,12,Hibernating
CUST_05114,44,6,71.58,4,3,2,43,Potential Loyalists
CUST_05115,204,6,82.72,1,3,2,13,At Risk
CUST_05116,27,9,115.17999999999999,4,5,4,45,Loyal Customers
CUST_05117,188,10,157.08999999999997,1,5,5,15,Cannot Lose
CUST_05118,53,7,112.57,4,3,4,43,Potential Loyalists
CUST_05119,18,10,125.33000000000001,5,5,4,55,Champions
CUST_05120,83,8,138.41,3,4,5,34,Loyal Customers
CUST_05121,48,7,94.82000000000001,4,3,3,43,Potential Loyalists
CUST_05122,280,2,39.129999999999995,1,1,1,11,Hibernating
CUST_05123,287,3,39.14,1,1,1,11,Hibernating
CUST_05124,112,8,110.36999999999999,2,4,4,24,Cannot Lose
CUST_05125,35,7,108.72,4,3,4,43,Potential Loyalists
CUST_05126,45,5,54.980000000000004,4,2,1,42,Potential Loyalists
CUST_05127,143,6,80.82,2,3,2,23,At Risk
CUST_05128,71,9,119.06,3,5,4,35,Loyal Customers
CUST_05129,115,9,121.22,2,5,4,25,Cannot Lose
CUST_05130,534,5,88.55999999999999,1,2,3,12,Hibernating
CUST_05131,53,2,30.67,4,1,1,41,Newcomers
CUST_05132,105,5,64.06,2,2,1,22,Hibernating
CUST_05133,60,8,104.24,3,4,3,34,Loyal Customers
CUST_05134,29,8,150.6,4,4,5,44,Loyal Customers
CUST_05135,30,8,128.82,4,4,4,44,Loyal Customers
CUST_05136,28,7,92.13000000000001,4,3,3,43,Potential Loyalists
CUST_05137,25,13,178.46000000000004,4,5,5,45,Loyal Customers
CUST_05138,63,5,80.59,3,2,2,32,Need Attention
CUST_05139,70,5,64.69,3,2,2,32,Need Attention
CUST_05140,24,8,123.19,5,4,4,54,Champions
CUST_05141,31,7,115.43,4,3,4,43,Potential Loyalists
CUST_05142,76,5,76.02000000000001,3,2,2,32,Need Attention
CUST_05143,13,5,64.28,5,2,2,52,Potential Loyalists
CUST_05144,202,2,30.54,1,1,1,11,Hibernating
CUST_05145,184,6,71.08999999999999,1,3,2,13,At Risk
CUST_05146,15,4,72.25,5,1,2,51,Newcomers
CUST_05147,92,9,142.53,3,5,5,35,Loyal Customers
CUST_05148,529,2,29.060000000000002,1,1,1,11,Hibernating
CUST_05149,338,4,54.05,1,1,1,11,Hibernating
CUST_05150,16,9,127.06,5,5,4,55,Champions
CUST_05151,103,8,115.75,2,4,4,24,Cannot Lose
CUST_05152,51,8,126.68,4,4,4,44,Loyal Customers
CUST_05153,57,6,78.10999999999999,3,3,2,33,Need Attention
CUST_05154,72,8,109.11,3,4,4,34,Loyal Customers
CUST_05155,228,7,79.01,1,3,2,13,At Risk
CUST_05156,39,10,115.24000000000001,4,5,4,45,Loyal Customers
CUST_05157,22,8,137.98,5,4,5,54,Champions
CUST_05158,0,13,150.76999999999998,5,5,5,55,Champions
CUST_05159,21,8,107.38,5,4,4,54,Champions
CUST_05160,59,8,118.4,3,4,4,34,Loyal Customers
CUST_05161,72,7,113.55999999999999,3,3,4,33,Need Attention
CUST_05162,91,10,142.27999999999997,3,5,5,35,Loyal Customers
CUST_05163,228,6,65.61999999999999,1,3,2,13,At Risk
CUST_05164,470,5,70.78,1,2,2,12,Hibernating
CUST_05165,1,10,145.32,5,5,5,55,Champions
CUST_05166,124,8,115.37,2,4,4,24,Cannot Lose
CUST_05167,82,9,149.36,3,5,5,35,Loyal Customers
CUST_05168,39,7,114.38,4,3,4,43,Potential Loyalists
CUST_05169,154,6,87.10000000000001,2,3,3,23,At Risk
CUST_05170,52,7,70.97999999999999,4,3,2,43,Potential Loyalists
CUST_05171,14,8,116.59,5,4,4,54,Champions
CUST_05172,267,2,19.51,1,1,1,11,Hibernating
CUST_05173,367,4,68.42,1,1,2,11,Hibernating
CUST_05174,67,12,173.42,3,5,5,35,Loyal Customers
CUST_05175,12,5,69.44,5,2,2,52,Potential Loyalists
CUST_05176,106,3,47.78,2,1,1,21,Hibernating
CUST_05177,62,5,76.32,3,2,2,32,Need Attention
CUST_05178,19,9,99.22999999999999,5,5,3,55,Champions
CUST_05179,19,6,91.87,5,3,3,53,Potential Loyalists
CUST_05180,60,8,126.03999999999999,3,4,4,34,Loyal Customers
CUST_05181,6,9,137.96,5,5,5,55,Champions
CUST_05182,206,7,114.67,1,3,4,13,At Risk
CUST_05183,23,5,53.04,5,2,1,52,Potential Loyalists
CUST_05184,26,8,133.17000000000002,4,4,5,44,Loyal Customers
CUST_05185,302,6,99.27,1,3,3,13,At Risk
CUST_05186,195,6,88.2,1,3,3,13,At Risk
CUST_05187,1,8,126.28,5,4,4,54,Champions
CUST_05188,52,8,162.22,4,4,5,44,Loyal Customers
CUST_05189,238,10,141.7,1,5,5,15,Cannot Lose
CUST_05190,105,5,56.550000000000004,2,2,1,22,Hibernating
CUST_05191,16,12,165.83,5,5,5,55,Champions
CUST_05192,247,4,57.33,1,1,1,11,Hibernating
CUST_05193,113,3,33.870000000000005,2,1,1,21,Hibernating
CUST_05194,21,5,48.910000000000004,5,2,1,52,Potential Loyalists
CUST_05195,26,2,22.439999999999998,4,1,1,41,Newcomers
CUST_05196,24,5,81.28,5,2,2,52,Potential Loyalists
CUST_05197,40,8,128.44,4,4,4,44,Loyal Customers
CUST_05198,1,4,39.56,5,1,1,51,Newcomers
CUST_05199,53,6,88.21,4,3,3,43,Potential Loyalists
CUST_05200,204,10,148.12,1,5,5,15,Cannot Lose
CUST_05201,149,7,82.87,2,3,2,23,At Risk
CUST_05202,232,5,50.050000000000004,1,2,1,12,Hibernating
CUST_05203,548,2,49.239999999999995,1,1,1,11,Hibernating
CUST_05204,161,7,101.53999999999999,2,3,3,23,At Risk
CUST_05205,89,6,93.64000000000001,3,3,3,33,Need Attention
CUST_05206,64,7,78.91999999999999,3,3,2,33,Need Attention
CUST_05207,25,14,207.27999999999997,4,5,5,45,Loyal Customers
CUST_05208,98,7,67.02,3,3,2,33,Need Attention
CUST_05209,0,8,123.95,5,4,4,54,Champions
CUST_05210,35,11,130.02,4,5,4,45,Loyal Customers
CUST_05211,136,11,151.34,2,5,5,25,Cannot Lose
CUST_05212,85,9,150.04,3,5,5,35,Loyal Customers
CUST_05213,159,4,58.050000000000004,2,1,1,21,Hibernating
CUST_05214,29,7,118.12000000000002,4,3,4,43,Potential Loyalists
CUST_05215,171,5,86.41,2,2,3,22,Hibernating
CUST_05216,99,4,66.87,3,1,2,31,Need Attention
CUST_05217,72,6,91.59,3,3,3,33,Need Attention
CUST_05218,33,10,159.18,4,5,5,45,Loyal Customers
CUST_05219,73,9,132.97,3,5,5,35,Loyal Customers
CUST_05220,177,8,129.36,1,4,4,14,Cannot Lose
CUST_05221,225,8,150.63,1,4,5,14,Cannot Lose
CUST_05222,80,6,91.32,3,3,3,33,Need Attention
CUST_05223,190,7,99.31,1,3,3,13,At Risk
CUST_05224,58,3,55.96,3,1,1,31,Need Attention
CUST_05225,71,8,115.75,3,4,4,34,Loyal Customers
CUST_05226,208,7,106.92,1,3,4,13,At Risk
CUST_05227,27,9,164.88,4,5,5,45,Loyal Customers
CUST_05228,104,7,100.61,2,3,3,23,At Risk
CUST_05229,267,5,61.660000000000004,1,2,1,12,Hibernating
CUST_05230,53,7,113.97999999999999,4,3,4,43,Potential Loyalists
CUST_05231,23,6,105.02000000000001,5,3,3,53,Potential Loyalists
CUST_05232,27,10,142.55,4,5,5,45,Loyal Customers
CUST_05233,44,9,105.94,4,5,3,45,Loyal Customers
CUST_05234,189,7,143.0,1,3,5,13,At Risk
CUST_05235,13,9,124.72,5,5,4,55,Champions
CUST_05236,65,6,109.12,3,3,4,33,Need Attention
CUST_05237,58,5,81.75,3,2,2,32,Need Attention
CUST_05238,117,11,162.92999999999998,2,5,5,25,Cannot Lose
CUST_05239,86,6,104.4,3,3,3,33,Need Attention
CUST_05240,118,5,85.06,2,2,2,22,Hibernating
CUST_05241,248,3,42.84,1,1,1,11,Hibernating
CUST_05242,61,8,139.74,3,4,5,34,Loyal Customers
CUST_05243,129,2,27.619999999999997,2,1,1,21,Hibernating
CUST_05244,33,9,133.13,4,5,5,45,Loyal Customers
CUST_05245,71,7,113.05,3,3,4,33,Need Attention
CUST_05246,3,9,120.13999999999999,5,5,4,55,Champions
CUST_05247,13,12,166.52,5,5,5,55,Champions
CUST_05248,114,4,81.48,2,1,2,21,Hibernating
CUST_05249,63,7,91.30999999999999,3,3,3,33,Need Attention
CUST_05250,26,11,139.47,4,5,5,45,Loyal Customers
CUST_05251,125,6,69.39000000000001,2,3,2,23,At Risk
CUST_05252,58,7,97.04999999999998,3,3,3,33,Need Attention
CUST_05253,111,5,84.08000000000001,2,2,2,22,Hibernating
CUST_05254,43,10,149.23999999999998,4,5,5,45,Loyal Customers
CUST_05255,101,5,77.67999999999999,2,2,2,22,Hibernating
CUST_05256,39,5,70.85,4,2,2,42,Potential Loyalists
CUST_05257,40,4,43.0,4,1,1,41,Newcomers
CUST_05258,82,9,136.05,3,5,5,35,Loyal Customers
CUST_05259,110,7,118.13999999999999,2,3,4,23,At Risk
CUST_05260,80,4,53.71999999999999,3,1,1,31,Need Attention
CUST_05261,36,6,97.27,4,3,3,43,Potential Loyalists
CUST_05262,211,3,49.67,1,1,1,11,Hibernating
CUST_05263,34,6,91.29,4,3,3,43,Potential Loyalists
CUST_05264,377,3,44.42,1,1,1,11,Hibernating
CUST_05265,58,5,85.9,3,2,3,32,Need Attention
CUST_05266,28,11,148.07,4,5,5,45,Loyal Customers
CUST_05267,347,6,93.77,1,3,3,13,At Risk
CUST_05268,2,8,101.46000000000001,5,4,3,54,Champions
CUST_05269,32,10,140.04,4,5,5,45,Loyal Customers
CUST_05270,183,11,197.05,1,5,5,15,Cannot Lose
CUST_05271,45,7,119.11000000000001,4,3,4,43,Potential Loyalists
CUST_05272,59,9,110.50999999999999,3,5,4,35,Loyal Customers
CUST_05273,74,7,78.64999999999999,3,3,2,33,Need Attention
CUST_05274,2,6,93.71,5,3,3,53,Potential Loyalists
CUST_05275,138,5,86.74000000000001,2,2,3,22,Hibernating
CUST_05276,10,4,62.290000000000006,5,1,1,51,Newcomers
CUST_05277,1,7,114.46,5,3,4,53,Potential Loyalists
CUST_05278,231,5,73.03999999999999,1,2,2,12,Hibernating
CUST_05279,0,6,88.25999999999999,5,3,3,53,Potential Loyalists
CUST_05280,194,6,84.82,1,3,2,13,At Risk
CUST_05281,21,9,135.8,5,5,5,55,Champions
CUST_05282,139,5,82.12,2,2,2,22,Hibernating
CUST_05283,67,6,124.67,3,3,4,33,Need Attention
CUST_05284,289,4,81.41,1,1,2,11,Hibernating
CUST_05285,267,4,57.68,1,1,1,11,Hibernating
CUST_05286,125,8,121.16,2,4,4,24,Cannot Lose
CUST_05287,65,11,138.25,3,5,5,35,Loyal Customers
CUST_05288,44,7,89.44,4,3,3,43,Potential Loyalists
CUST_05289,69,5,61.68,3,2,1,32,Need Attention
CUST_05290,317,3,37.06,1,1,1,11,Hibernating
CUST_05291,131,8,97.05000000000001,2,4,3,24,Cannot Lose
CUST_05292,251,6,109.67999999999999,1,3,4,13,At Risk
CUST_05293,17,10,176.12,5,5,5,55,Champions
CUST_05294,161,4,51.480000000000004,2,1,1,21,Hibernating
CUST_05295,77,12,171.04,3,5,5,35,Loyal Customers
CUST_05296,336,4,47.71,1,1,1,11,Hibernating
CUST_05297,75,5,82.48,3,2,2,32,Need Attention
CUST_05298,59,9,124.22,3,5,4,35,Loyal Customers
CUST_05299,57,7,135.34,3,3,5,33,Need Attention
CUST_05300,11,6,77.76,5,3,2,53,Potential Loyalists
CUST_05301,82,8,115.53999999999999,3,4,4,34,Loyal Customers
CUST_05302,50,4,62.73,4,1,1,41,Newcomers
CUST_05303,44,6,73.85000000000001,4,3,2,43,Potential Loyalists
CUST_05304,216,5,65.48,1,2,2,12,Hibernating
CUST_05305,26,2,27.73,4,1,1,41,Newcomers
CUST_05306,63,5,71.29,3,2,2,32,Need Attention
CUST_05307,44,7,82.14000000000001,4,3,2,43,Potential Loyalists
CUST_05308,99,4,71.3,3,1,2,31,Need Attention
CUST_05309,53,9,105.02,4,5,3,45,Loyal Customers
